curve_id,relative_intensity,gamma_1,gamma_2,peak_distance,fit_success
16681,0.7362083489477061,0.07182688082063532,0.0526537324623177,0.12396932156454882,0
16682,0.9807201638197106,0.011014515262020942,0.03569155271893369,0.17795325921630284,1
16683,0.44609408502368253,0.001279792343078138,0.06267240632102718,0.153099080341346,1
16684,0.9089258544556416,0.08891809524999889,0.053354246455480175,0.13176894433009534,0
16685,0.9569140797522581,0.09271979476312713,0.0307339071693993,0.07272562481379402,1
16686,0.7353689645346518,0.020542934706601953,0.06982539183476089,0.19632355597092338,0
16687,0.6494773575767941,0.04826215952638348,0.008874041155937724,0.15373885256328734,0
16688,0.4547881980331516,0.06552248920092338,0.015232945745147854,0.15221788396884095,0
16689,0.1801755559929791,0.040271798669317155,0.09843890185167571,0.06231440820744044,1
16690,0.17493482565516305,0.07422859236762601,0.08702005184155645,0.07140657500109038,0
16691,0.8308542389287525,0.041407865591944676,0.0875441446759949,0.03214287010003358,1
16692,0.9799271264505885,0.047129038437874346,0.044026218739282155,0.13441292533210736,0
16693,0.4646170460336921,0.018267119443411903,0.09507570888853054,0.03827143318478976,1
16694,0.5331737473652918,0.05568272424155613,0.0010209048981544581,0.06372452268295864,0
16695,0.3217297636080445,0.08550722436234344,0.013992164980359451,0.045135232833554695,0
16696,0.841553890088754,0.007878448576006343,0.0587768959272638,0.01610022005833167,1
16697,0.8277146614688768,0.010039351701718852,0.08816103450677307,0.13840054354379278,1
16698,0.6897119312625892,0.028999631671675002,0.0626295737524287,0.4224014442222404,0
16699,0.6549268102076948,0.04868301973392912,0.06877804520262236,0.03481531355466244,0
16700,0.6281530971672183,0.033995080103106104,0.05224847756502135,0.05725516743199621,0
16701,0.9080921199649417,0.037709637896246796,0.08015395950158724,0.2810952097723469,1
16702,0.6280384266594086,0.026976248611741957,0.031792001064547055,0.11332420093151285,0
16703,0.3848814497577108,0.07188633268494993,0.04744433427054263,0.05228403349025257,0
16704,0.6668870390430527,0.05139359947703793,0.06235528415017516,0.0610303516764496,0
16705,0.9865004389529037,0.09018265667325336,0.030434093479277606,0.11919239467311948,0
16706,0.8359849603234554,0.06710113508426152,0.08335452013038364,0.07507650991419101,0
16707,0.10408102232430223,0.09075778564110083,0.08852486468916791,0.21651362322505102,1
16708,0.9158433702769473,0.08069082044556183,0.04611582594730483,0.029174310544656912,0
16709,0.3875955323322095,0.0953513776249083,0.07062273158604877,0.27213958619789014,1
16710,0.7949710447173678,0.0787436745799979,0.023342779177547488,0.23062104554853563,1
16711,0.46724124931320776,0.0011256320657999329,0.033242367932709356,0.015702607737988483,0
16712,0.43167505988315646,0.07860472523660131,0.054028742339006626,0.02792057876934939,0
16713,0.7731239937590004,0.015133468307549726,0.059950957063928445,0.1384972558855282,1
16714,0.4251308171982385,0.052835628913516855,0.02159503178107902,0.09178070488835349,0
16715,0.7499677889384586,0.07815475782688135,0.04585234331430262,0.31477679127523855,0
16716,0.4526181320653133,0.05102534384897687,0.08173273877165811,0.009136503215430691,1
16717,0.02078900571646792,0.009217231027716943,0.06377351235760906,0.20754944033549855,1
16718,0.214160760192358,0.031220414645331727,0.011912974485261425,0.1356116552128796,1
16719,0.45695112766062357,0.08793302448180741,0.09970459500304382,0.23698822731160518,1
16720,0.6046345437024784,0.04232995034023264,0.09979638906803719,0.043949117004329685,1
16721,0.3199327595661106,0.022438700811052807,0.07298594877889561,0.02603056019272809,1
16722,0.566215481305481,0.08397422724385292,0.019342136161385005,0.24435639444237517,1
16723,0.5893058516022018,0.03938062167650127,0.0908935004283114,0.1581018827125727,0
16724,0.37573449840672235,0.0572255585720476,0.04606311632739705,0.14998213544043776,1
16725,0.5508884953698497,0.05079818609964384,0.032320447929243185,0.29615291727977183,1
16726,0.8293151056624355,0.06967070314287731,0.06899842440069982,0.08427568106128408,0
16727,0.27032971135271416,0.008487627024960085,0.04279320586809431,0.11664093946746018,1
16728,0.910643017307877,0.05249663831489729,0.09070932973338378,0.34408702327044194,0
16729,0.9501031862345346,0.058582322943353755,0.05694805977611092,0.10435798442887656,0
16730,0.4527618835362922,0.023891660219677573,0.01688812733184881,0.09844227966494101,1
16731,0.579744416639907,0.01062659418323152,0.006926053449674818,0.31807474970063593,1
16732,0.933027559828095,0.04383695883133038,0.05405837760471454,0.009510803948058144,1
16733,0.38151619260256303,0.07213895649680911,0.05934079399911861,0.06828383728127041,1
16734,0.39142320067586595,0.08133476021618051,0.014959158088720524,0.19453242779796065,1
16735,0.0706515967895248,0.05013156699249187,0.025389269098048773,0.39361262982104306,0
16736,0.9364825388224656,0.09758970127144498,0.010546661576617999,0.07568180920123452,1
16737,0.15407486550970698,0.030755314233715893,0.03006003723313116,0.09129672789305576,1
16738,0.12534343496245606,0.07711837334978362,0.0931514190854025,0.01241369800520098,1
16739,0.6044886257071599,0.06581391067960372,0.0478653324380905,0.33816540813825063,0
16740,0.3384880807613018,0.03302024317973584,0.09546215044583077,0.1731306092993054,1
16741,0.7947868328654257,0.02852575367772973,0.0471537069089344,0.22268656059847336,1
16742,0.10532775693136504,0.002806257166623627,0.05605011108124879,0.09080525426941344,1
16743,0.7504120881176106,0.003869426433280403,0.02554066536250925,0.22074286435479218,1
16744,0.9394295041929173,0.03427018994597764,0.08731535554961843,0.11075924210844146,0
16745,0.7723929907097078,0.020821081260646208,0.03726736005717571,0.0960607941296514,0
16746,0.9242897395996743,0.004340126500867715,0.0847735327753291,0.35186778765734167,1
16747,0.9878368967079724,0.09895531384892672,0.080013753115396,0.15170551370404156,0
16748,0.2213282485040278,0.08894865199316708,0.035136701929987336,0.10681591040824095,1
16749,0.24795778729287604,0.023797573441592626,0.08846783925061906,0.09672080141788975,1
16750,0.4237263903557876,0.07188207900654615,0.09124873712952912,0.24732523625063113,1
16751,0.7864985869674082,0.09456158926945551,0.09911317295976772,0.09247126325128774,1
16752,0.8083451778563191,0.07543257189431522,0.004060396022065794,0.019356340771811364,1
16753,0.6432332290751982,0.05747480874216885,0.041588727205802596,0.00744975330231501,1
16754,0.37685034217447116,0.07920915893242302,0.02018317576070135,0.237813396800525,1
16755,0.17056407017660197,0.0043032846461687445,0.05636423785637262,0.049389562262235454,1
16756,0.8385229137429696,0.03141895958493217,0.04970536413529501,0.4149604714612805,1
16757,0.6712077682181785,0.09461783738000651,0.020469368804705224,0.08676780582584809,0
16758,0.38693130401308456,0.09790644520969727,0.06503381516181395,0.23600294232737173,0
16759,0.7929464637157486,0.01767859672152965,0.035132557374256905,0.147818450712077,0
16760,0.22309298121502344,0.03360544150875149,0.03353791474760544,0.3160433419661812,1
16761,0.8481884987320156,0.08423434738546447,0.08050754874379001,0.30642846640187144,1
16762,0.5623459577366972,0.0803171664979743,0.011447135863617383,0.1510360549582671,0
16763,0.6227720445843876,0.05983882168739289,0.003345499777978673,0.02534776122271254,1
16764,0.6588031348899134,0.01721479916750759,0.037585823880954536,0.18800268703813017,0
16765,0.037849225054071275,0.07095801217362091,0.061954752192409646,0.15022308605409052,1
16766,0.39237360697562623,0.03726555632028673,0.05305835975167433,0.14016207807441355,1
16767,0.13429904314007374,0.09283299782930056,0.040153115979652966,0.2127248696015176,0
16768,0.6820420124261265,0.0951639639432838,0.04152233308039426,0.38948252907258485,1
16769,0.5884643933512053,0.07736735330321803,0.036854656764586914,0.18140038305202838,0
16770,0.06918621935211473,0.09923228580126918,0.09786732365383063,0.2295081207773082,1
16771,0.5388745415512632,0.06375267545182982,0.07098108101966474,0.05464991705203781,0
16772,0.4167830866462866,0.07390473776445634,0.09057622502342139,0.13089245320795007,0
16773,0.09724445192005791,0.06576912821447724,0.09196547752616366,0.1779282360698981,0
16774,0.9010367153321502,0.03448323472567094,0.03662536977870735,0.07706693313159346,0
16775,0.6128458516925436,0.025778825978593045,0.05672254354431097,0.031499902216805764,0
16776,0.15486172591160918,0.0521951401942494,0.033021299891681094,0.10248099661592486,1
16777,0.0926139282332815,0.04513270724702284,0.04477564082975666,0.3604830852721632,1
16778,0.929668660916719,0.07241760690221657,0.004112633665542245,0.24334834774778724,0
16779,0.45770026408773756,0.06960541082583274,0.05055210471882039,0.025823186990544922,1
16780,0.8870860708366214,0.013428174557198979,0.04944223565700576,0.024014457435792336,1
16781,0.9040602628598654,0.07229425707536596,0.08640760822977518,0.002053593978988133,1
16782,0.7649838465569022,0.01950894249356945,0.03181394909599772,0.07147691227497649,0
16783,0.4738235603183414,0.0907945766700578,0.019426133397510426,0.11984745928315121,0
16784,0.9312477355952009,0.007319765676490674,0.010531752161867358,0.0970039449867437,1
16785,0.1973079798750631,0.06973818001021662,0.06096771323753375,0.01987926394684497,0
16786,0.31244080766183807,0.05011963141537738,0.031165020508470108,0.09381473454193306,0
16787,0.6053054273950871,0.009550966270719153,0.09038603445814215,0.024508436561044566,1
16788,0.70827194003181,0.07552463969910626,0.05319311144159106,0.1821462736801388,0
16789,0.4164978268599356,0.01844571113578393,0.043035591389096454,0.08769736528416805,1
16790,0.4097112500233387,0.08820149862827575,0.04175770136763127,0.15572533509700726,0
16791,0.12220665615958938,0.004396662197147614,0.08670934244264696,0.05229819805064562,0
16792,0.9152419898923827,0.09003604504677516,0.08386376286885952,0.2073487674924115,1
16793,0.12520631064907595,0.02848163611596748,0.024810872615285914,0.2359564985185027,1
16794,0.936236696292237,0.05990672728935065,0.07316551967837225,0.07281726990305093,0
16795,0.5395088833625652,0.006580930369754437,0.016597290583045633,0.035099424596951034,0
16796,0.38684466991052263,0.05375733120687059,0.0256742258116312,0.12257488611923484,1
16797,0.1095218179841652,0.09608264542881054,0.004571030032456268,9.405106084137138e-05,1
16798,0.11330430172578591,0.05624808912834005,0.033132090415556,0.20412872900852952,1
16799,0.07664420635897254,0.05425101811544251,0.01783927829556763,0.048531858404523565,0
16800,0.2826549339023778,0.034759266038572864,0.056751779991080914,0.2594091269531194,1
16801,0.6240342501351878,0.04843682059621053,0.08870186418759114,0.0922065490847157,0
16802,0.5081463770744337,0.059774188113718076,0.021006741864110837,0.33175422617922085,1
16803,0.6637710178364471,0.08104029484811746,0.02467994174655003,0.07770874123956267,1
16804,0.3396206654005997,0.041662090626864136,0.04672411586241031,0.3580879229011977,1
16805,0.15528403350847447,0.0836770609331754,0.04177158539980108,0.20920779725829713,1
16806,0.6278646100422053,0.09326506941772082,0.08142693132823223,0.21575881830430876,1
16807,0.23134685279448983,0.0210886898697814,0.0063147022333602575,0.008933738144417724,1
16808,0.09214887944490727,0.08983037021610248,0.09936217445905293,0.3204698243257783,1
16809,0.35482444304263816,0.02743705177250248,0.09822606220258744,0.06202345736140469,1
16810,0.883985885885269,0.09945764326555626,0.04421751582226906,0.4050604500164743,0
16811,0.21580027634193955,0.06883698234522648,0.0028119294732370436,0.06808913800652394,0
16812,0.6416141180795172,0.012701339094922198,0.0794135554449718,0.20367501827020817,0
16813,0.0584048348996636,0.09783514042779776,0.03449458852756025,0.18950949740647566,1
16814,0.7491353843924192,0.02188220648089091,0.09912644667270924,0.2967486716575978,1
16815,0.10633333950135666,0.09376477924422916,0.0010135386699737278,0.1851576243902765,0
16816,0.7947375637115086,0.0012929426402107998,0.07336391967243405,0.29545344597625955,1
16817,0.28577796908084524,0.005252056389735511,0.07065537277614624,0.2629464950473285,1
16818,0.28435583609817144,0.05746486532358158,0.06444628100959089,0.09876655146943247,1
16819,0.8617208504119787,0.06503460064087942,0.0326513293263344,0.11302120809136501,1
16820,0.613182256190637,0.028269081403129344,0.062136742359615096,0.11433269865134693,0
16821,0.026242136588962066,0.07502301426282067,0.07189377012907942,0.3183720724806995,1
16822,0.556072986487115,0.012358834699376455,0.07018511233995353,0.21477441821326493,1
16823,0.06271252902805763,0.006306179025938365,0.06327792341087757,0.18884582096719987,1
16824,0.7830763986933379,0.0669584637834227,0.01579810691478916,0.22380853567038606,1
16825,0.10574812733379814,0.06040037766328039,0.05000598159476462,0.014827327419875802,1
16826,0.9505673121754429,0.06614935669224477,0.02754401032260307,0.0835358800144797,0
16827,0.37186128438907673,0.07828368383852394,0.07129159295502746,0.2190328204054388,0
16828,0.9917641210330601,0.029811697083951032,0.02216016266731726,0.051207489972768805,0
16829,0.292195026951243,0.09058680518511342,0.042484540013778466,0.10416889312620703,0
16830,0.5666408197112696,0.0613567387400245,0.056293869373585693,0.002815218182351309,1
16831,0.6481768228143012,0.02566906322181893,0.09775251646016266,0.13194631201771856,1
16832,0.06088324706535739,0.05668373013019968,0.09553373964129938,0.07496539724519674,0
16833,0.5807223589127917,0.005895871917111404,0.0758265623542367,0.1039193402658044,0
16834,0.763238106939806,0.036896401456866484,0.007951926696361775,0.2931887113334557,1
16835,0.7105864111337841,0.04776343284609688,0.07214991517608912,0.014258200295610757,1
16836,0.33843203029727414,0.09145971193615214,0.05803602913664712,0.1857997140599833,0
16837,0.11229633824985247,0.01471562253131619,0.05611072085718781,0.16272459281053403,1
16838,0.3794542269384694,0.09155166342925128,0.025232694725240777,0.22566240548847605,0
16839,0.23583856888564367,0.0969158546595913,0.028507015679409834,0.026020336545624856,1
16840,0.36965467868758267,0.0679235416468254,0.019332166175826837,0.05081961784270228,0
16841,0.7134513757338624,0.06732075489518176,0.06047377456396281,0.37039200938523226,1
16842,0.3226030140312587,0.02054004951829158,0.029497682772219647,0.059554431923020346,0
16843,0.18266995220795343,0.08328703209095836,0.042865688922529066,0.04920513622593481,0
16844,0.9373531640837838,0.006281739113906789,0.007918478438980057,0.19197245892075543,1
16845,0.3746539135089903,0.06958296755346186,0.06641375446617438,0.28612703322319244,1
16846,0.9508731610084107,0.05514066258446529,0.010778661930414914,0.06652825828597336,0
16847,0.6366060666785146,0.047492755829704664,0.016931905649151636,0.330312388544359,0
16848,0.6586671623528253,0.011797567261971412,0.06015932622233616,0.21287415358800926,1
16849,0.3429146204376145,0.09039636516862108,0.030087599860658402,0.0075863832394638675,1
16850,0.7037518860190918,0.07416486536350017,0.08131643950822426,0.08100701693915557,0
16851,0.2521030486947705,0.025844929013955815,0.04156179400140187,0.04855309991659257,0
16852,0.4385708313463471,0.024526437951003763,0.07550761228092571,0.26937300111536977,0
16853,0.45199731060354087,0.008055514698001604,0.030037444830232473,0.40960467604151124,1
16854,0.22088690316786178,0.019701220643160967,0.08948334790821295,0.2076543589262596,1
16855,0.34888504242418067,0.05008226103818987,0.08269647437015705,0.17782679491617992,0
16856,0.7129294131740448,0.044343737748227016,0.09443960100725352,0.307568495331154,0
16857,0.18468439301274087,0.05896433355964885,0.04956905507391331,0.3405617979418466,1
16858,0.9431676487072639,0.0601687321614077,0.05860553979580704,0.4198742816179902,1
16859,0.8855223349904282,0.014521487408443383,0.015447198648111397,0.16529837033470385,1
16860,0.9427118046041694,0.03476247557553476,0.0519747139066254,0.010807368136481699,0
16861,0.6093271874821777,0.06925204486581084,0.02702927359340234,0.01780536171169489,1
16862,0.3533735632033859,0.0013837376076152917,0.07627639538214238,0.2719231537300933,1
16863,0.12991501545686368,0.06596987528983607,0.02836808842900917,0.2715178947043853,0
16864,0.2530167313264397,0.04728391592536921,0.09896227937456076,0.2766792943621237,1
16865,0.27867002280766845,0.08011455298100671,0.0038474090457535693,0.018267404118418706,1
16866,0.4538325545716853,0.09681232640258096,0.045416609517368804,0.0034504922251428205,1
16867,0.9995482766833327,0.028948568272322263,0.0799104390662496,0.043943176116792826,1
16868,0.44899752510469354,0.0944819823199875,0.09932337889415371,0.0364719275120759,1
16869,0.04216187477380198,0.06916852868612687,0.027223807338655846,0.018492732511655507,0
16870,0.2859923440995531,0.04803909402208456,0.08024779055694022,0.25214148952484206,0
16871,0.06991410566935319,0.02482025293923948,0.027706008586666185,0.23136761033031383,1
16872,0.9908125040993915,0.06750626062935242,0.0603897476612516,0.18957822471581065,0
16873,0.8652805448169218,0.038823573428009746,0.05478375944164515,0.027767938615211207,0
16874,0.33033253896502507,0.02292695662384749,0.05457223499519206,0.2361538605839134,1
16875,0.10614885672374408,0.010865736544452768,0.07561628692310172,0.16164376993615825,1
16876,0.14824937494501042,0.06389141374720324,0.009583744451648099,0.26691267415451314,0
16877,0.19729556264545925,0.09301492701728768,0.005379245139410484,0.1831105681601321,0
16878,0.7813568205387375,0.058283649650023375,0.05605997075585948,0.2534419196560699,0
16879,0.8754419276061541,0.05289939218430355,0.050137008682600216,0.270998191355487,0
16880,0.5351527034995045,0.028608411876419874,0.07608806139868061,0.2642899089861397,1
16881,0.7071567306201222,0.06271268263041768,0.09852296588261117,0.22199927172946982,0
16882,0.7051763277660691,0.09372460370392523,0.05613444650557761,0.1330076510854037,0
16883,0.3450807774339337,0.09805510560051682,0.005483132245332636,0.12165522545868723,0
16884,0.08551313579967994,0.03814682057614435,0.015266295627003535,0.14667681811165073,1
16885,0.14117017732736717,0.05322037173498283,0.06747104942873901,0.017811876149524064,1
16886,0.5971118678951015,0.056150188366107655,0.03664091041674184,0.1339539874028095,0
16887,0.49007505164371545,0.032968256597465606,0.022401300765633746,0.03157751408750331,0
16888,0.35985434038784453,0.07404321319567224,0.08999888096648395,0.24736450506062652,1
16889,0.056809942933443554,0.05657507847515941,0.051335502324095804,0.08037210019027735,1
16890,0.5281529291269543,0.012398846887829915,0.028078726788900603,0.1356775901409274,0
16891,0.9050751257140209,0.014355681434382182,0.06763863167996692,0.11126402331630392,0
16892,0.3708700026869612,0.09479691274522736,0.019088591100039697,0.16477154306562136,0
16893,0.3433663340661084,0.019221395291503032,0.03389200150922831,0.19025448203678325,1
16894,0.2839188665236003,0.03544200413948724,0.08360326737427767,0.31907649446597,1
16895,0.9459554770780905,0.07575667831240286,0.05723754567163002,0.06591768196014769,0
16896,0.8824038432281197,0.0016551157059505133,0.043310956191107315,0.15100355238434549,0
16897,0.26615657209690347,0.08288263850480611,0.0035859970342201233,0.07006850480068799,0
16898,0.9155691644081878,0.01807279671389552,0.0866935125200172,0.3236722680773022,1
16899,0.9349629047964136,0.0912336951027093,0.026635363722262516,0.1497999553650402,0
16900,0.8516583423786577,0.05370268519878305,0.09655188049465908,0.05214197628483086,1
16901,0.5017523383998275,0.027004259619744946,0.021365664966017335,0.09682434871850071,0
16902,0.9624257223551651,0.06016617764315209,0.05870264304153776,0.18789136299142495,0
16903,0.5494606891528312,0.09882111945430783,0.062394360310591805,0.20544369444813376,0
16904,0.6932764489714,0.00931626782789444,0.09644732541628175,0.3051403434984737,0
16905,0.6812374919428901,0.026130740528111467,0.07920473814741483,0.3956888366631056,1
16906,0.48551407538984515,0.04555150439061042,0.02465572364431581,0.08180442021941514,1
16907,0.5992223143813242,0.047402920264318325,0.08390070838983758,0.04282717641282541,1
16908,0.6381038583271624,0.022016877385100324,0.04533118562973233,0.06339750100648561,0
16909,0.4497987890850344,0.027725251132303532,0.07771606425924726,0.0065902404351144694,1
16910,0.32177306631770725,0.042238213365563534,0.09796060159154688,0.18322072506207,0
16911,0.01484121934395081,0.05589640438066552,0.05172334141597394,0.2579738397168957,1
16912,0.5035894378018606,0.09782327591179199,0.08358886885686094,0.01952630370540498,0
16913,0.9452163565653032,0.03304842995669517,0.00403941479527483,0.11405147437458885,1
16914,0.5574194056797913,0.06938575631662518,0.018963324636649265,0.020858908630527195,1
16915,0.8058616230638975,0.07143641317441642,0.08551090534241287,0.39679325367904844,1
16916,0.3337282747793443,0.06130115619113398,0.09023745980152731,0.08476198512075173,0
16917,0.6535449514805375,0.08064891345717175,0.09345597596226438,0.08062865170819977,1
16918,0.07447115356350888,0.011789480446361383,0.057896271780679874,0.25630012601876323,1
16919,0.3913368087242506,0.09441690114935755,0.09330283935079002,0.02341980159135959,0
16920,0.6512410349976574,0.036803283334126864,0.030715014152776176,0.17509316708281464,1
16921,0.7768246015178121,0.06325871429228677,0.04814848770703645,0.24123041274732832,1
16922,0.6880393710825838,0.004405010377220495,0.05185302213160158,0.013100548743664175,1
16923,0.27115104343629026,0.07041543640558731,0.069985456629019,0.24044761884955906,1
16924,0.5104060626624426,0.03202703953090822,0.002844409905189205,0.006051609329495444,1
16925,0.8714522179606444,0.040695198608790784,0.012852348976963607,0.17508995147941642,1
16926,0.3659033940366666,0.047124863971152196,0.07209376261059072,0.09985187808469059,0
16927,0.9320546380863524,0.052371357478585207,0.02598562320914236,0.21371248695608902,1
16928,0.7828518646303998,0.013183631347928871,0.04821769151946884,0.18411387179196465,1
16929,0.06635736838464239,0.042084422432573605,0.01166863257489319,0.14030775712778543,0
16930,0.43825186455597237,0.04112428062353705,0.0807815416608058,0.2026130054227921,0
16931,0.8033359562909903,0.01643323493127353,0.05867877231292133,0.24584823918122561,1
16932,0.21325103610107976,0.004853964376370312,0.07757519427855186,0.16331454147328373,0
16933,0.5675001139557068,0.008402754132830523,0.08284811696531538,0.24273970524637922,0
16934,0.956105123806184,0.023904968415814014,0.04406190080597135,0.11321066406168856,0
16935,0.9592927053947844,0.07752630268799134,0.013348720263002118,0.024871106220104355,1
16936,0.661147250832214,0.06984102939852908,0.012530840528161152,0.15735624573754015,0
16937,0.35877877216522097,0.045259643503608143,0.04020992148456159,0.11660764176830529,1
16938,0.681382766453622,0.030361424896101875,0.07883026266768318,0.06191253444099809,0
16939,0.013620921370736961,0.06230059850140038,0.09880370178456185,0.3281799853682619,0
16940,0.6164254955480492,0.02879282319115379,0.07171752115206013,0.11846319741439898,1
16941,0.39799659970127305,0.004231781768452521,0.07686445686460171,0.14147703847602888,0
16942,0.7899385011521861,0.04840839460740767,0.03815957208311884,0.17824191882654172,0
16943,0.8612864464692493,0.07719266664119745,0.013181624717645644,0.07773548734673286,0
16944,0.528899894632048,0.02459794755556134,0.034248052597104714,0.2724431260252491,1
16945,0.3262672415065555,0.022524965722047402,0.04382033956391618,0.0365090130162104,0
16946,0.6835554284446779,0.008816956473228253,0.0195507821728021,0.3474256674743103,1
16947,0.4957514278151096,0.04861018343311546,0.05574617155975995,0.3051749017987037,0
16948,0.27450039683394506,0.04064625162641638,0.03204359129404507,0.20443426971520773,0
16949,0.9163710123916404,0.025054976928912526,0.083633206423066,0.041922413865400854,1
16950,0.37939857125168647,0.06268958968435365,0.09917873943685392,0.05404253735309883,0
16951,0.8760117734808841,0.04414901999166266,0.09728061591459933,0.13525353282819363,1
16952,0.3988090709499129,0.036898892399887515,0.058544204916729445,0.1001770313308109,0
16953,0.24292010659296517,0.0017836928723172084,0.003595668589824758,0.03532102891095723,1
16954,0.21252754103043822,0.07313416731070688,0.02757404345861684,0.1584483674275292,1
16955,0.7647851239336422,0.06245449899790156,0.016438237040616206,0.13157075251855843,0
16956,0.19805472330230678,0.03736372880282295,0.014014641869736714,0.001618282736532306,1
16957,0.8123998274753425,0.002081939191040511,0.030971020719572185,0.3128567621703279,1
16958,0.6894742611490741,0.07514206093547916,0.04164695953617182,0.10538738948518345,1
16959,0.3094993701915455,0.06662358345812514,0.024168988938044457,0.0030452314805529124,1
16960,0.9083111940234074,0.07833433207830096,0.027573539116971094,0.04889803545209093,1
16961,0.23408546187002027,0.0030020961415387144,0.01880242244556741,0.04355512482800056,1
16962,0.1935484248150402,0.09443726681838038,0.08138420027563852,0.36907559534305545,1
16963,0.46509778521298833,0.09649111383103365,0.01055888055120309,0.06673523339570542,1
16964,0.8383835724613379,0.025562840807885914,0.0010323570807812255,0.2548167763529803,1
16965,0.8171277998832879,0.059241579142130955,0.037658303648790796,0.22007367565090852,0
16966,0.29373832716929776,0.02284958015327197,0.09324914058381262,0.02171808000551273,1
16967,0.4227664707555556,0.05206267299093815,0.03108916168700874,0.32974084502487216,1
16968,0.28928421003769084,0.01809553611756658,0.02563613864321458,0.14046900768664755,1
16969,0.2650276045766188,0.023552080202371612,0.010428873563249431,0.2074719439502753,1
16970,0.14542383563177627,0.0027578481283074743,0.09903606930542291,0.31842997069497175,1
16971,0.2900042831230273,0.08467634167056061,0.035707615472735994,0.18327038388471,0
16972,0.9583629298026416,0.03282433346942275,0.004495385001872408,0.3411542214088823,1
16973,0.9003894906492257,0.01635126820721461,0.06172327517421302,0.1057349670431838,1
16974,0.6961720003737177,0.022844132878214615,0.05371479550945882,0.3267178031473122,1
16975,0.25831516459123177,0.06512776194681795,0.013333376778731358,0.03600637386981864,1
16976,0.7974353049822658,0.028729802166806304,0.09895481938392567,0.23246192580112762,1
16977,0.5651411335908721,0.0434654686319595,0.05025686489861328,0.11000733722144618,0
16978,0.6164304054153406,0.04755699286851948,0.007416370637318759,0.3785636114422403,1
16979,0.6461502166086572,0.09519880396438533,0.07354401693555353,0.2005001009921379,1
16980,0.8255295729898864,0.05249187080162831,0.041833931642331734,0.07346593162521575,0
16981,0.901564974679056,0.09062257795815137,0.07226352406438234,0.08498268238008255,0
16982,0.13581128922145866,0.05268409606412502,0.08478501809515834,0.1636129780697887,1
16983,0.8073366613108515,0.05330101688190279,0.012828756572372518,0.31502943533144373,1
16984,0.4618434026382766,0.04930519348177957,0.08346508394898791,0.15314942236171242,0
16985,0.021649810322540257,0.09692940000375616,0.04720459986956485,0.0026611404363587887,1
16986,0.5129721886033953,0.041235487259856096,0.09469058591901905,0.39048884280135115,1
16987,0.8247937285624806,0.06787924113090048,0.08981974213622568,0.16254323023207745,0
16988,0.9359178181954497,0.08658660224877827,0.041684363999636626,0.05398469573561604,1
16989,0.7473316456842836,0.014120771338198352,0.07299792328993857,0.0331510174677514,0
16990,0.4404608685347596,0.02503244172036276,0.05132376285811378,0.2697427357602102,0
16991,0.6452558395178548,0.09690541303260082,0.03601798594529998,0.02933317131952129,1
16992,0.676859542214736,0.060857177872176614,0.0245846831128339,0.036860199507007974,0
16993,0.8589047301475702,0.004261587729874231,0.08909962365921761,0.14663531226478121,0
16994,0.3697728545664974,0.024327631962219282,0.008383985438995148,0.2306628223336153,1
16995,0.3657317820857504,0.058900615694828413,0.015987340782449715,0.034645997739893686,0
16996,0.9420753428204907,0.05439713619164344,0.0028121547794995884,0.07506047833492968,0
16997,0.5416677276422878,0.08989565010502935,0.048119047407485044,0.2998589549100569,0
16998,0.3290146520622408,0.07770343959456365,0.06273924379464464,0.14408866385186614,1
16999,0.17952685432500567,0.022192476859452623,0.09576379767998174,0.3757671922844698,1
17000,0.5114235606998092,0.04583321490666934,0.04033815129890787,0.1067788430853811,1
17001,0.9465618510658319,0.023671582292255675,0.04357997016380926,0.04149622169378897,0
17002,0.8919618776260175,0.04250295241795392,0.0030570549545127224,0.13811731879081113,0
17003,0.3029901642533696,0.029324125116499948,0.04380340303369134,0.0361764834074787,0
17004,0.34934411635957496,0.05573288217673946,0.03677841714382524,0.349153727091102,1
17005,0.08952476279992515,0.022029225515686878,0.002373963204367264,0.14368053260628144,1
17006,0.3541280974483268,0.040761747475460026,0.06955454651338436,0.05558255380773114,1
17007,0.03718273064077026,0.012142630186611155,0.09479624171199198,0.33444671856445435,1
17008,0.9129254187149206,0.08840233212440636,0.03933431780608184,0.14223500092779606,0
17009,0.028381382104795735,0.027290893209130637,0.06685839130608048,0.2279696934826318,1
17010,0.6220812070188557,0.07097251979854757,0.04086678588550384,0.12136133838212665,0
17011,0.7619700301344644,0.03655397774820011,0.05544293650589688,0.009045436519124928,1
17012,0.6286632820017801,0.08200436513182577,0.016267690985074836,0.07944299913862857,0
17013,0.3910396333781302,0.09082760035393236,0.09004361444220671,0.11542564588621823,0
17014,0.9451965985412303,0.06759954709754097,0.038081785304225936,0.001989802307875821,1
17015,0.23764016143282946,0.06347088498923015,0.04943583022715505,0.12974933376721648,1
17016,0.7147090824118112,0.00872316425026827,0.02221598059016244,0.13018704495327105,1
17017,0.6327250947347425,0.0709394885219528,0.058189242652914364,0.059491989719501925,0
17018,0.5587384131447825,0.05806596828001925,0.04351893665055287,0.48067831242634684,1
17019,0.09030674826006933,0.025031033152655053,0.07016467671135439,0.12687837784629308,1
17020,0.7963928300474585,0.03440347937329199,0.06991105980938314,0.46051618771091646,1
