curve_id,peak_id,center,gamma,amplitude
7258,0,0.4244093781009715,0.043014692128345515,0.9638833094538773
7258,1,0.6424212478997873,0.08225980048037894,0.3551693403305981
7259,0,0.6225260004479625,0.025549817268019206,0.12869232127459473
7259,1,0.6647879177112227,0.04253428882629383,0.9270168411229431
7260,0,0.5735094613344447,0.07013763319785353,0.3599829107330496
7260,1,0.6468799500915735,0.01369532315911598,0.42469280383070995
7261,0,0.3181376344387472,0.0645590058017173,0.41990393851408386
7261,1,0.5142189836587892,0.03461976013727037,0.22477110120884894
7262,0,0.26125415278869196,0.008905660578237804,0.5683875254879862
7262,1,0.3771615582154249,0.0039282050503362045,0.11221040432306266
7263,0,0.5332741088198479,0.05345789284965494,0.6500506004108175
7263,1,0.7080145615400057,0.06298833550769989,0.628416485437552
7264,0,0.5417669038643598,0.0867486468953103,0.19938902762473343
7264,1,0.6531082535401262,0.04337861381817378,0.2586832834344954
7265,0,0.2870047204876616,0.008424349993989992,0.09968483897383874
7265,1,0.7457390801643077,0.06693497116680927,0.6532214611075741
7266,0,0.5149153410690241,0.060791888520143236,0.5977641807940387
7266,1,0.7474241585005241,0.029030451768457154,0.11010385331220651
7267,0,0.6058443661472203,0.07136393660928479,0.04833382022515732
7267,1,0.6741905383179452,0.04816946550665001,0.2909313572058831
7268,0,0.6044913232682609,0.04008445135657642,0.6459055023371593
7268,1,0.6766884658495019,0.00519912640691328,0.5294963577306253
7269,0,0.34160332544191563,0.026997772971546694,0.6957765847203214
7269,1,0.47746053907119296,0.08597667450914825,0.08500141586182092
7270,0,0.41988362300080617,0.08643321491860564,0.8633681398151146
7270,1,0.5191671726185079,0.00186321216154961,0.9186720879789386
7271,0,0.3517501681342452,0.09513955318642163,0.6362058624475719
7271,1,0.6013850861737955,0.033610708869628296,0.19726051518307755
7272,0,0.2710170683861676,0.09791946518551524,0.4290595419351191
7272,1,0.6235287410020494,0.06487362263194449,0.9773543762821847
7273,0,0.2596627328112022,0.006558831272835642,0.33215160430190716
7273,1,0.2982162325381221,0.03798338390009923,0.9549792625541788
7274,0,0.42917819281164865,0.09814129019959777,0.7513229369928244
7274,1,0.7461450256248241,0.015661421425567375,0.16335826898553976
7275,0,0.32619752825651366,0.008137042110361845,0.588450830743898
7275,1,0.5209555358155188,0.032054585994846514,0.2723472190610386
7276,0,0.2805914819027531,0.04929097635401418,0.7716084999789724
7276,1,0.643066479977142,0.04628878141717251,0.49999320137703673
7277,0,0.6242390155035162,0.012685275194701261,0.2884842197978135
7277,1,0.6306022247475023,0.03533016033434279,0.661842149216889
7278,0,0.3967802448022031,0.07639502559703994,0.15334342083066335
7278,1,0.6407369159795315,0.05732536655475414,0.21576254158965805
7279,0,0.3977896316425604,0.03148543337987941,0.2732958276235653
7279,1,0.548636486160113,0.09355319392108721,0.46451666538952396
7280,0,0.349319566247154,0.010526640211233316,0.4411010677861465
7280,1,0.4259720724224494,0.08607509952665003,0.8960280882430045
7281,0,0.4352723736900209,0.0690578804510114,0.8978954836720217
7281,1,0.5863590523059276,0.038418257844410594,0.865667795083145
7282,0,0.4890393793674245,0.09715833082077895,0.11357416543262214
7282,1,0.681095301221746,0.0022464197935627627,0.33091806220650677
7283,0,0.39461816880479555,0.06757360755228943,0.17933855146991212
7283,1,0.6426140833483194,0.058139413571771076,0.39994355979446383
7284,0,0.40447875811647216,0.024515198465490388,0.6099452628138327
7284,1,0.6186097807489042,0.061306547092896374,0.29939700041756984
7285,0,0.3206943543001352,0.09550481789920777,0.2554028339217291
7285,1,0.3822301498698008,0.06369435164828066,0.7325196038791919
7286,0,0.33110873025426224,0.04955873752808883,0.5723789284108497
7286,1,0.6907957647445604,0.04384639705322197,0.374835730489149
7287,0,0.3671887646281095,0.011496493483778177,0.05753283500732334
7287,1,0.5032324155629907,0.013621993947476044,0.5783885905125062
7288,0,0.3701101280961068,0.09959631087538136,0.2654933533446414
7288,1,0.6492723233709827,0.060371967119118464,0.08390521626732109
7289,0,0.6361932251088275,0.017391985040298683,0.8422250082327446
7289,1,0.7264125171739197,0.05700796356677667,0.042729254280759896
7290,0,0.35057615216788446,0.028765455278542677,0.5663409693235832
7290,1,0.47477094862241104,0.011199896257055381,0.17423525000802584
7291,0,0.5947731157500444,0.008266806376994975,0.4402855844902174
7291,1,0.6306046099542366,0.04233377982942398,0.2904950135690264
7292,0,0.3918886832524966,0.01274280011199834,0.37514208978183444
7292,1,0.7009172400494212,0.02542649349111339,0.045776136381866186
7293,0,0.34385046877836467,0.022220590344161812,0.8075381776875555
7293,1,0.5068484323423139,0.05286392690827052,0.9666008122396599
7294,0,0.3149165441129448,0.018543091519191007,0.8948669731073404
7294,1,0.36316398985081705,0.09365857176222908,0.9358469603187064
7295,0,0.26705060375527295,0.08712338457905111,0.9515902904604165
7295,1,0.7421796617599017,0.05442618829577314,0.6724101128383331
7296,0,0.37232090255221506,0.06195569731931933,0.48513199061326967
7296,1,0.7260723682241702,0.07553041863719376,0.9955208359040817
7297,0,0.5109215455279302,0.03247886910219414,0.6304989947680821
7297,1,0.6151669185227782,0.04624599483445298,0.1350729628355367
7298,0,0.3505220599118372,0.018229378466759875,0.7577363105765527
7298,1,0.7363724937783125,0.0385330880201833,0.32833358365786647
7299,0,0.38488544984799933,0.09788267102681705,0.16591690217958935
7299,1,0.7170441880729523,0.06033408067649212,0.05268413549463827
7300,0,0.32611447332295423,0.046276606275948005,0.4342069035878436
7300,1,0.47730123357733567,0.015565705608347476,0.4633762795960919
7301,0,0.2796965821777232,0.0988277253105033,0.20016307821379667
7301,1,0.2802114452390634,0.021951698482193444,0.758391694205761
7302,0,0.33462425925705264,0.06055699080130863,0.7990125993376718
7302,1,0.7136734517010369,0.07244762219983016,0.6051211407121994
7303,0,0.4815229825666846,0.00879055462361168,0.0664103234358311
7303,1,0.6623080090956279,0.05839059389926397,0.2171297602529736
7304,0,0.2973936864431958,0.06652458400195348,0.08535862196495732
7304,1,0.39458360334147247,0.03173825958379176,0.19675623308427564
7305,0,0.6644760784624051,0.05619542406600957,0.20233548921700217
7305,1,0.6876727713923984,0.05738858853302772,0.10909336558701306
7306,0,0.3095779057235956,0.05815981205878799,0.42087789350289695
7306,1,0.7282726867390998,0.030874776257745484,0.04779150405581707
7307,0,0.26820288498992384,0.04749131957651049,0.36581894366897294
7307,1,0.2813452308539357,0.0069952456274916894,0.22227878038628376
7308,0,0.42403462382190943,0.0313055633634181,0.3756926660885966
7308,1,0.6681760925497661,0.03642354738090202,0.7298354039963625
7309,0,0.317896814029261,0.018838766444358276,0.7727314304912783
7309,1,0.5178915000852793,0.06122206977065842,0.8401782223213208
7310,0,0.297287886837012,0.05808147903780965,0.9395336469712546
7310,1,0.6696660189309689,0.007911832135053913,0.9818614719650196
7311,0,0.262280171861689,0.04303989311437941,0.33802526159479945
7311,1,0.4064756664395631,0.017611713643727024,0.5000345983080281
7312,0,0.5776742922277636,0.008225022219408715,0.9379561871025377
7312,1,0.5844262687156037,0.0012624228321049971,0.42426397872247257
7313,0,0.27604764231251583,0.08100083826703848,0.3258934061566961
7313,1,0.531288640356651,0.02896195826643531,0.1535393459865338
7314,0,0.31884422602758783,0.013291893850265635,0.7498270341143994
7314,1,0.3741226557994869,0.052257545683492945,0.34897962277017586
7315,0,0.2582150984657715,0.05760827538366998,0.3789556449452712
7315,1,0.2687736138526292,0.030945938911832168,0.5836072186069262
7316,0,0.3418196094137701,0.08313417952780047,0.7199746760095485
7316,1,0.6542253650953851,0.07179934462202903,0.4886038327960873
7317,0,0.25523490345165695,0.03849470466215499,0.8508248084044714
7317,1,0.7028354469337992,0.050103117205341996,0.02292526568410004
7318,0,0.6068543106945701,0.061574740380273885,0.9750770459111104
7318,1,0.679908522362178,0.053290946499213565,0.8350612388820617
7319,0,0.3430667277212725,0.009986057192112985,0.8482380393388453
7319,1,0.6370376104045018,0.0530470805783262,0.30724749954791414
7320,0,0.6113677308263228,0.007683019428306388,0.09824068102908272
7320,1,0.7453437933097813,0.003947249497232226,0.9969149836372428
7321,0,0.37474972590498035,0.0735339373483148,0.49403449254103726
7321,1,0.48405904645375647,0.09396239373266532,0.26361227257219516
7322,0,0.2964657231158231,0.09489423551902272,0.9634716489370314
7322,1,0.3011111585058119,0.011752060757276177,0.1196316902532381
7323,0,0.2626834128575115,0.012596020323239893,0.9978335532615201
7323,1,0.48416997835006104,0.05891207011458507,0.27587078780885765
7324,0,0.26185926782217295,0.09730459555795963,0.25555918892040963
7324,1,0.721694342619408,0.08744037101662085,0.590528760538357
7325,0,0.5566552536074356,0.0972151127922783,0.07905462210313534
7325,1,0.6984331960584804,0.019156675141670684,0.11566066096729667
7326,0,0.30894028943984525,0.00823891738957537,0.7134379390422982
7326,1,0.49769579982833834,0.053052008836962504,0.3597341195554632
7327,0,0.5400826280786571,0.031169214700275043,0.75178231642486
7327,1,0.6814998726950974,0.0749481685243262,0.1675012070537149
7328,0,0.5595508698250335,0.002461225269232252,0.22591366881331645
7328,1,0.708227041305316,0.030845053879697146,0.6341699877308818
7329,0,0.29272546031561386,0.07837076728422139,0.3595592613434437
7329,1,0.6228520233638248,0.05074130190864293,0.974060688598604
7330,0,0.31725585517523186,0.028498563367509458,0.43296682744729165
7330,1,0.3357225866140756,0.02594811168085281,0.6466824704810289
7331,0,0.352361949546378,0.041037747136235,0.29648428039096864
7331,1,0.4602485095436187,0.07628233811323903,0.20961278609326695
7332,0,0.2557148216688917,0.05214869838333769,0.8253171429242713
7332,1,0.5355883369441021,0.052104759763521316,0.26150393701017366
7333,0,0.2842282403602617,0.028594606056735503,0.6884119141977467
7333,1,0.6906846793848881,0.004646989055609222,0.54351656578927
7334,0,0.42631357696291433,0.02473918881094036,0.7962398512616841
7334,1,0.6141181503310401,0.02980427281968556,0.6567708048984361
7335,0,0.6200724816856383,0.01089312088830649,0.42425473379055606
7335,1,0.7009851828166385,0.0869879620712934,0.32970777339800594
7336,0,0.28758425048988023,0.019613682020247145,0.6936768804387774
7336,1,0.4130277078929587,0.01708830022331092,0.5781274954874288
7337,0,0.3701123159620027,0.027732923081047186,0.6448392004960916
7337,1,0.5589628635380931,0.0038175927030724595,0.4732419483029544
7338,0,0.643315892951288,0.06811131208355099,0.22699866649249384
7338,1,0.6577877560344105,0.024078234514639456,0.9945564743119111
7339,0,0.545758704865212,0.07347015501005555,0.4920353744337573
7339,1,0.5963760435985626,0.05225644091269165,0.06236916375771933
7340,0,0.26883760078471264,0.07109279911993699,0.6038516446392955
7340,1,0.4738128823234069,0.03072351488364684,0.48409569836531735
7341,0,0.4786240378455527,0.06800862925463982,0.6837070743591843
7341,1,0.6694862312693011,0.09913717015409583,0.31046801274939306
7342,0,0.6150095056135252,0.031559586473134456,0.48370064127351803
7342,1,0.6413403340755264,0.012439677317104637,0.9888602175450583
7343,0,0.3188867395138578,0.09943066078464999,0.7738336383009181
7343,1,0.4640993636331936,0.08298170103670269,0.5978770833287317
7344,0,0.30761000385210713,0.0817930589272274,0.05797194019325564
7344,1,0.39267112038715724,0.008265360532918336,0.12171141330580186
7345,0,0.47665084575958727,0.02687704690933253,0.05730116268375813
7345,1,0.6311440410650606,0.06454382779229159,0.8488257668949514
7346,0,0.26554508528031057,0.08449002004778573,0.31649536159093494
7346,1,0.6118315551344963,0.023798279652103904,0.23509223227130563
7347,0,0.5383598563956045,0.06105287350718067,0.4084976979491511
7347,1,0.715894876803767,0.06037136042300303,0.9385348548723399
7348,0,0.3577266916974012,0.09285162230593506,0.15125942939001333
7348,1,0.7189947545106765,0.022808388848102924,0.31569958139817234
7349,0,0.5469731219322798,0.09843140998195246,0.23541840629452607
7349,1,0.6558222834005605,0.06741851656270059,0.08683846920012327
7350,0,0.37614223465393254,0.04741099622738065,0.1739371273807058
7350,1,0.6147154026324473,0.038823088120484545,0.04069596247935179
7351,0,0.5157859212083027,0.011811334779702965,0.6107906414743984
7351,1,0.5871224717207747,0.09099496831941611,0.9342842294576382
7352,0,0.3079753287271293,0.064488707374576,0.4480567030824433
7352,1,0.5936818240010258,0.05934116958877226,0.044760920173789645
7353,0,0.6074839508033969,0.0039602120313037194,0.23031956720907013
7353,1,0.7156367060649687,0.08838747687854234,0.6669692039528948
7354,0,0.400617457906655,0.06977793038978182,0.7293151487558968
7354,1,0.6059798888162056,0.002622147739455562,0.28142009067648005
7355,0,0.6549021592496912,0.0034773617279600807,0.451462773629176
7355,1,0.6837624383293259,0.09375825212567694,0.7027756041798164
7356,0,0.36285080466969455,0.06219759587306608,0.29656339264931414
7356,1,0.5871429207328811,0.05893814683280678,0.5027844451324769
7357,0,0.49356564188269475,0.03744084205910869,0.8311654130391013
7357,1,0.7219137664967599,0.0810544921270843,0.09069704243981568
7358,0,0.3156715289247244,0.0777459696535678,0.3439477452302919
7358,1,0.5982043435410141,0.030879560139980434,0.029356821190717114
7359,0,0.25294219243423466,0.02781686416256273,0.1560657451124171
7359,1,0.4792534688212822,0.005432959174394717,0.29978995080204773
7360,0,0.3405660890732947,0.030476758028351893,0.6485040188798784
7360,1,0.6888954619913572,0.07337652243387237,0.6265696027044075
7361,0,0.26901332493030977,0.05017473192793206,0.04597083391822293
7361,1,0.3277559379712791,0.03842071311102578,0.4354502297512031
7362,0,0.41243885768360317,0.07445307650031634,0.046401640834025926
7362,1,0.42783256068060155,0.0767464875006438,0.9958274359424213
7363,0,0.3999397809390437,0.02618838953671075,0.09001274163127194
7363,1,0.7184609521926267,0.08732395470541869,0.6373630996497855
7364,0,0.44101927933804613,0.03397754769736837,0.1777753115742379
7364,1,0.45286309124023666,0.05919424989740729,0.01104216405094554
7365,0,0.3314828402849815,0.0495681951754278,0.20484440991322422
7365,1,0.4963022151772549,0.007463199066017227,0.7330141690544069
7366,0,0.34273991819971295,0.058873704966453416,0.7793371486267895
7366,1,0.3469415976247759,0.04330128698141102,0.07565840912769269
7367,0,0.6061096576841551,0.06917457750101975,0.23916171380097354
7367,1,0.6495953381199002,0.09734856673415043,0.1631674604369447
7368,0,0.7157225567458514,0.08459864212724287,0.7495876886249611
7368,1,0.7367291191920142,0.08874806596337893,0.5937683481829208
7369,0,0.5208627970815576,0.07886010728888036,0.9793102943578892
7369,1,0.5340867025730882,0.037789042709049724,0.3724253379450151
7370,0,0.3885519055335342,0.08505793306084779,0.581378282506935
7370,1,0.4658262401859011,0.014304428583996588,0.8189205855599584
7371,0,0.6690278960539957,0.094522819098902,0.17496257384178213
7371,1,0.7367748864616872,0.02278977686290083,0.08604502101159454
7372,0,0.40154010284058517,0.015807455879321503,0.8099593003773962
7372,1,0.726091127341536,0.04435866443157584,0.610610931552636
7373,0,0.5510209467091507,0.010983968051451583,0.11130494221616015
7373,1,0.5691805879920563,0.06067259372025595,0.21261949692607807
7374,0,0.45956496115112316,0.08376162203179689,0.09257708353891007
7374,1,0.5655027381057254,0.09101631790630733,0.0903740901693953
7375,0,0.45874654105452545,0.05339953385548943,0.13025285964542574
7375,1,0.49962675572219434,0.09543008476813251,0.3880011690225664
7376,0,0.25255354839524286,0.03309406952169262,0.09057891982074331
7376,1,0.7122037407367066,0.08169448038881495,0.615751463209198
7377,0,0.4184788256901302,0.0887720940563397,0.3876469478421444
7377,1,0.624138565589717,0.06191207463983782,0.974203260595438
7378,0,0.4506069952166038,0.09717073075735667,0.09558583630416906
7378,1,0.5554632865084228,0.07730705227215749,0.5221889627630187
7379,0,0.2797299736897379,0.09794072902553251,0.2931482652068786
7379,1,0.5802362895930909,0.07428796367842712,0.6988927690841525
7380,0,0.39249657365806684,0.08725215451197123,0.8553810541911844
7380,1,0.49379070893023447,0.05919654384964579,0.6507865063664415
7381,0,0.530037696165012,0.036001063574540054,0.5477407569915786
7381,1,0.735967570209086,0.06484778153288347,0.5752681543910161
7382,0,0.27460294885677533,0.07463254252242185,0.5489353563580227
7382,1,0.6709725311650475,0.05419262931264938,0.19912442394751187
7383,0,0.4849231127917029,0.021930072637964988,0.6490425508526803
7383,1,0.5959108027406255,0.021722128326483233,0.9432148865066481
7384,0,0.4977019892677727,0.07880767775935553,0.28287812300850446
7384,1,0.6763979271899889,0.0015820972489700947,0.619227858638288
7385,0,0.44962770714625194,0.058505393450919034,0.7472388296161876
7385,1,0.5002713201831099,0.0737117674997652,0.47223250007824474
7386,0,0.31246557371749767,0.020874203612388953,0.02519266632330193
7386,1,0.49733291133664487,0.004115950427668168,0.7914503752276147
7387,0,0.6768559989658582,0.006369529270796982,0.9658132516144895
7387,1,0.7434165760419442,0.057553363449387634,0.8350534153588749
7388,0,0.4893880200608984,0.034443580841308115,0.20412762326116468
7388,1,0.6742676372362517,0.0028269738188142833,0.3099766238044118
7389,0,0.38715878706408846,0.031891119148343035,0.3292738590023788
7389,1,0.5573774978211457,0.06398289498131216,0.0883139423415195
7390,0,0.606682089768257,0.02399247294839142,0.3981600130967259
7390,1,0.654248384135783,0.07900944622808188,0.5440711284889066
7391,0,0.6168713102627463,0.02270112749468965,0.4537604929886432
7391,1,0.63875831710273,0.08939171772126506,0.8792715640518493
7392,0,0.4434523510522351,0.016811271552617378,0.0889631042668015
7392,1,0.6591436857828747,0.08684531084911791,0.4933591189775781
7393,0,0.2534272836227866,0.015321463110107368,0.16213748695660868
7393,1,0.5637431187846051,0.021956956639274956,0.4907691770552717
7394,0,0.354427309129138,0.07576329872011317,0.7770175859443823
7394,1,0.439076299555395,0.031166872414213388,0.4065458973345204
7395,0,0.44819417187329286,0.08484132457114268,0.8717651506275267
7395,1,0.5589582519025504,0.06001441384464047,0.7777841639306834
7396,0,0.34103392304200164,0.0033695424375715004,0.4997298203545852
7396,1,0.44829398386626423,0.047270320830393946,0.252669300200872
7397,0,0.5266498007209945,0.047942871608778206,0.585175500773938
7397,1,0.5807292727898252,0.005067904166295389,0.08271421656731197
7398,0,0.5367184334292479,0.006749991792517342,0.8153193775852275
7398,1,0.6036728064429169,0.05796368325647242,0.12019940313324712
7399,0,0.35288456463942147,0.055597334132970896,0.8733884209694659
7399,1,0.44311313986876666,0.04581793847770781,0.15877953073215287
7400,0,0.6471819425725167,0.0455300812169605,0.3474897392273483
7400,1,0.6481368253338721,0.03581647426195255,0.5113052001398373
7401,0,0.38444882930305835,0.03210282140128226,0.833794175161387
7401,1,0.5754892880493991,0.05716255242140224,0.8371732954757347
7402,0,0.2843280184478431,0.09955960330065035,0.13581964474105712
7402,1,0.3292370329626173,0.07806292875197517,0.588749944396835
7403,0,0.39283257664479865,0.010151861896403318,0.8235056260503717
7403,1,0.45111129855950793,0.05334097111902422,0.7896578199032307
7404,0,0.3550308143102801,0.08988719015079175,0.7217785027383982
7404,1,0.4053975978040195,0.008606974744331558,0.17379728160154798
7405,0,0.2757396465391881,0.09195229630008901,0.412717563872169
7405,1,0.6191453728971311,0.07258685409374335,0.9495649448964089
7406,0,0.33620343345525117,0.05555192798112475,0.04796171724016479
7406,1,0.4319934727785502,0.023580085891783117,0.585708721073152
7407,0,0.6571302257831058,0.09625009267497756,0.7006813404956704
7407,1,0.7256578781321692,0.07764119850026671,0.39543470713820716
7408,0,0.38346112462311455,0.04970441151070647,0.5579175138378001
7408,1,0.5971771813875293,0.0808991572594035,0.7126349381589933
7409,0,0.4393153770871149,0.07162675605237656,0.18910698694690622
7409,1,0.5383214830741756,0.055074329518473575,0.589189878153697
7410,0,0.36376851803028665,0.056559456873156104,0.02297943829153722
7410,1,0.6217498094133926,0.09661817816391373,0.7822174533042442
7411,0,0.2747375244981589,0.05995761304608881,0.18790142098395218
7411,1,0.6646644510589259,0.07340144659059158,0.42500535126167277
7412,0,0.4930860541035382,0.0370270620541425,0.20871896269005838
7412,1,0.6646496589167663,0.03157195165427365,0.3578082619828981
7413,0,0.4205790827156777,0.05194016442744323,0.2171256616342186
7413,1,0.6669237271906718,0.06214217157447622,0.27070536525549027
7414,0,0.4574036717844474,0.07667898604298089,0.624309385444084
7414,1,0.5601570542409757,0.04386530878428388,0.7398731578280113
7415,0,0.5898060985418957,0.07131575872148022,0.14161948519567785
7415,1,0.7410831808303511,0.05418497853201973,0.5410502156584153
7416,0,0.2904628378641181,0.024545591079435294,0.8513094767411398
7416,1,0.5768914277407977,0.08916324112229378,0.987443246258409
7417,0,0.31854213335475073,0.006968668735397984,0.5785027453290408
7417,1,0.7425660689949216,0.08412145442652783,0.43652302676586197
7418,0,0.4924637346534714,0.08126490847528992,0.9665779672724356
7418,1,0.5215433717463175,0.05069691487488229,0.3508057813083146
7419,0,0.33262952215896197,0.02317605350939921,0.0239634291460633
7419,1,0.6398290623839082,0.06849594774876834,0.8089934779906256
7420,0,0.32430900880511887,0.01917888227456742,0.020315267341172998
7420,1,0.6116646580087965,0.0745893119222282,0.5040153937637698
7421,0,0.2591230563153341,0.09188819903424982,0.10421074664658976
7421,1,0.38228075024857466,0.09839023750969281,0.037137512854980896
7422,0,0.3450657191173628,0.09902010834479831,0.25927744104709155
7422,1,0.49830753770734637,0.033460712896770134,0.9352649787291345
7423,0,0.6844706555412245,0.09976276061622881,0.30452866509009263
7423,1,0.7101539702242501,0.09320122140480092,0.9993845661535076
7424,0,0.363849340505572,0.08781899075612744,0.6333614249905698
7424,1,0.3898520491281957,0.021930503841913734,0.4742526267263446
7425,0,0.39375609293965874,0.0329160424523565,0.012155806759350265
7425,1,0.6988114730748165,0.029383487092352892,0.8451794769741228
7426,0,0.5624801342834163,0.06986366535989284,0.29329253270016464
7426,1,0.7272319102521053,0.042052084000954115,0.18475923365701982
7427,0,0.34553948116148453,0.048488698530923614,0.04249623180128762
7427,1,0.6400839847691555,0.09941791228401416,0.8099057069914773
7428,0,0.34269969460536615,0.05827871552628822,0.6155579741920801
7428,1,0.5647304016476576,0.059845824669372126,0.812349549351447
7429,0,0.4965090406989936,0.0769011547817469,0.02448899565036934
7429,1,0.7471593605987279,0.03635989008635479,0.7766297395461678
7430,0,0.25503578356075923,0.04652249571317739,0.90208926599224
7430,1,0.30053069027726914,0.06408678548985762,0.14438382209082848
7431,0,0.2927925172749178,0.08858844681551692,0.1654971643726866
7431,1,0.33862643326634745,0.013090945662179256,0.041383714408204986
7432,0,0.3909701672062248,0.08993628118879575,0.726573744712129
7432,1,0.7261365503570962,0.05796696545909495,0.5011220536380396
7433,0,0.27584925755887113,0.042001641495106164,0.9828982625516638
7433,1,0.5566020515786854,0.019835555293160015,0.15989025540477866
7434,0,0.4092018628845268,0.07256535769113302,0.026547367462016296
7434,1,0.7221662551041657,0.09988705286788797,0.5213053582413856
7435,0,0.5182435738320921,0.06650920537496419,0.9936492068981796
7435,1,0.518302844318258,0.09371207327330894,0.05912679381066921
7436,0,0.47878628959462666,0.057643336591328184,0.1375592654747878
7436,1,0.7306321190964172,0.011570558256780137,0.11898066380322866
7437,0,0.47446511884046316,0.03769457265464723,0.3764578986973214
7437,1,0.6362891673475279,0.056489478224025974,0.7376505395511063
7438,0,0.2675817212261866,0.0026606966709704764,0.30246926057222095
7438,1,0.7172592894142651,0.08248649743426173,0.16273813640220036
7439,0,0.3567502240816543,0.04470621561594008,0.6066570604558604
7439,1,0.668091654091115,0.05244128074911066,0.8984842951318636
7440,0,0.2792715935193744,0.06764461269745875,0.6571077152092423
7440,1,0.3736039852184243,0.08668374259839232,0.9431273412264823
7441,0,0.4888775239180953,0.005162209540713408,0.7166047297740141
7441,1,0.6534305032241796,0.04934191024594038,0.515944017997686
7442,0,0.5117208657967389,0.053384586908135,0.1664535374890103
7442,1,0.6716710185668762,0.08354124682615628,0.32643514410575303
7443,0,0.3577797831822188,0.009307532303403924,0.5966468636510385
7443,1,0.5167285351636162,0.020741192527617056,0.7650918813094674
7444,0,0.3172931734310211,0.0836162889644372,0.05376586481226345
7444,1,0.4191162757076947,0.06374688830775961,0.8395725264308523
7445,0,0.35295822370748686,0.055309207956976976,0.815500279728654
7445,1,0.7266612258114056,0.098647891645988,0.10096775596589921
7446,0,0.3543040173043262,0.05344844564000494,0.855317530807052
7446,1,0.7154590371564322,0.039496297557273435,0.010443766703136473
7447,0,0.29924521843818536,0.016478606349584632,0.2460861741380847
7447,1,0.34842509335018423,0.04343898091796217,0.040792048586821124
7448,0,0.4820286552720266,0.081240851281212,0.4860266976201032
7448,1,0.7087270161444867,0.08848760380577543,0.5296868575469773
7449,0,0.3473728097502502,0.025750139902885046,0.5220630067100811
7449,1,0.6417435422577046,0.07123519039088362,0.8802621253988139
7450,0,0.4705483740517093,0.0847864815346809,0.4147970220474811
7450,1,0.616594734983957,0.05915123645367836,0.013199206371923036
7451,0,0.40045523772971625,0.06962909648760826,0.6157862207231561
7451,1,0.601067192806032,0.04181267318607053,0.21106969395170433
7452,0,0.4996408719391287,0.04189086609247813,0.5134391177575653
7452,1,0.6462228626758058,0.006790494992565165,0.30154130469920754
7453,0,0.3891175089031185,0.09798294314348811,0.410920339535489
7453,1,0.48273438271784,0.05857093999124425,0.28105253293968724
7454,0,0.5006735144049079,0.08498984961606333,0.11137341352325564
7454,1,0.5289355355171471,0.09219409454057143,0.05487236991171543
7455,0,0.3561063246065505,0.026380243032793876,0.6418889040411324
7455,1,0.5818247260272049,0.01616361016201832,0.19285904766978668
7456,0,0.6161281370704925,0.008800542215630994,0.3322742454214383
7456,1,0.686180107343586,0.08163248630592809,0.07477000242297085
7457,0,0.715804259675572,0.07633338082037114,0.8677247520629974
7457,1,0.7275390655483013,0.009952186355428112,0.6433444184009024
7458,0,0.4503845279789873,0.041327393242187656,0.9586283737238134
7458,1,0.5392350116307927,0.03086203851267199,0.20989709927778905
7459,0,0.48744920640702616,0.002038343062787904,0.7718262897201001
7459,1,0.6094822168020112,0.0565268251499826,0.1878812087761137
7460,0,0.26869546024425,0.05077415592054904,0.312779391036109
7460,1,0.6223519869367296,0.002402339119030674,0.540267943497987
7461,0,0.5829456753599596,0.016973303885814663,0.392719230593194
7461,1,0.6059632359451139,0.018979203520672238,0.9205634544274724
7462,0,0.6348160056539579,0.08648627606481604,0.4475181450332198
7462,1,0.6664012105353887,0.08899114218468693,0.08459641448487504
7463,0,0.3105893612673567,0.052948297485626176,0.6057642419706969
7463,1,0.6775129265642783,0.07083584682704759,0.563943217331065
7464,0,0.3686594626373055,0.005047993111245614,0.5759700302193657
7464,1,0.5737383400092141,0.04909113642329304,0.32399445937441373
7465,0,0.6266939482474934,0.017925868129827705,0.04329757429990468
7465,1,0.7403016384593495,0.055905620024746895,0.14336075517190539
7466,0,0.317731055301696,0.08921710512901987,0.37288684023381313
7466,1,0.4433444769829094,0.05523156095360988,0.09144911728022982
7467,0,0.341684444864233,0.09743814808596779,0.5094530256300326
7467,1,0.4602634481750562,0.001999453424990292,0.9053784683021934
7468,0,0.2924753827618216,0.06518936692801378,0.3441812791663532
7468,1,0.30100907182083975,0.05394516047633053,0.7712627906725438
7469,0,0.5038860624097313,0.025268508642479075,0.5875460499719009
7469,1,0.6508131333895517,0.06341157024822017,0.5690514199495634
7470,0,0.485332904953666,0.04108584663215412,0.9654623121751186
7470,1,0.7301174002728413,0.01791587253113053,0.8233596143448535
7471,0,0.3205974662620437,0.03495112656248475,0.4095513779077641
7471,1,0.4842759265419398,0.07745879152041184,0.7764945102998179
7472,0,0.3258907253236971,0.08983232006083276,0.2594969257063356
7472,1,0.39316760621150354,0.05808931536044661,0.2778771522620378
7473,0,0.47663042227136254,0.06198097407833737,0.49225791284998993
7473,1,0.6674818277068929,0.07597069682919137,0.9554744079833023
7474,0,0.3000761365850633,0.08636402990828045,0.9010406843632738
7474,1,0.4957093487205517,0.0073386962513079185,0.2164494231655997
7475,0,0.3346289663618373,0.06911348743974113,0.167244975817807
7475,1,0.33554942809992716,0.004019375806332871,0.6632214154001081
7476,0,0.2860908197980901,0.06208839105449247,0.6758341108523241
7476,1,0.33861106880518504,0.02666191118092614,0.2806457639087862
